date,home_team,away_team,home_win_rate,away_win_rate,home_goals_avg,away_goals_avg,home_conceded_avg,away_conceded_avg,h2h_home_wins,matches_played_diff,label
1990-07-01,Cameroon,England,0.42857142857142855,0.4,0.8571428571428571,1.0,1.0,0.4,0.5,-31,0
1990-07-01,Germany,Czechoslovakia,0.6,0.3,1.9,1.4,1.0,1.5,0.5,36,1
1990-07-07,Italy,England,0.6,0.5,1.3,1.4,0.7,0.6,0.5,13,1
1990-07-08,Germany,Argentina,0.6,0.6,1.9,1.3,0.8,0.6,0.3333333333333333,20,1
1994-06-17,Germany,Bolivia,0.6,0.0,1.9,0.0,0.8,5.333333333333333,0.5,65,1
1994-06-18,Colombia,Romania,0.14285714285714285,0.2,1.2857142857142858,1.3,2.142857142857143,1.5,0.5,-5,0
1994-06-18,Italy,Republic of Ireland,0.7,0.0,1.4,0.4,0.7,0.6,1.0,49,0
1994-06-19,Belgium,Morocco,0.4,0.14285714285714285,1.7,0.7142857142857143,1.7,1.1428571428571428,0.5,18,1
1994-06-20,Brazil,Russia,0.7,0.4,1.6,1.9,0.6,1.1,1.0,35,1
1994-06-22,Romania,Switzerland,0.3,0.1,1.5,1.3,1.4,2.8,0.5,-6,0
1994-06-22,United States,Colombia,0.2,0.125,1.2,1.25,3.0,2.25,0.5,3,1
1994-06-24,Brazil,Cameroon,0.8,0.3333333333333333,1.6,1.1111111111111112,0.3,1.3333333333333333,0.5,58,1
1994-06-24,Mexico,Republic of Ireland,0.3,0.16666666666666666,0.9,0.5,1.9,0.5,0.5,24,1
1994-06-24,Sweden,Russia,0.1,0.4,1.0,1.7,1.7,1.1,1.0,0,1
1994-06-25,Belgium,Netherlands,0.4,0.3,1.6,1.7,1.6,1.5,0.5,5,1
1994-06-26,Switzerland,Colombia,0.2,0.1111111111111111,1.7,1.2222222222222223,2.7,2.2222222222222223,0.5,11,0
1994-06-26,United States,Romania,0.2,0.3,1.1,1.3,3.1,1.5,0.5,-2,0
1994-06-27,Bolivia,Spain,0.0,0.5,0.0,2.0,3.4,1.0,0.5,-29,0
1994-06-27,Germany,South Korea,0.6,0.0,1.9,0.7,0.9,3.1,0.5,60,1
1994-06-28,Russia,Cameroon,0.3,0.3,1.7,1.0,1.4,1.5,0.0,23,1
1994-06-29,Morocco,Netherlands,0.1111111111111111,0.3,0.6666666666666666,1.5,1.2222222222222223,1.3,0.5,-13,0
1994-06-30,Argentina,Bulgaria,0.5,0.1,1.4,0.9,0.7,1.5,1.0,32,0
1994-07-02,Germany,Belgium,0.7,0.4,2.0,1.1,0.8,1.2,0.0,43,1
1994-07-02,Spain,Switzerland,0.5,0.1,2.1,1.3,1.0,2.8,1.0,14,1
1994-07-03,Romania,Argentina,0.4,0.4,1.3,1.1,1.3,0.7,0.0,-36,1
1994-07-03,Saudi Arabia,Sweden,0.6666666666666666,0.2,1.3333333333333333,1.2,1.0,1.4,0.5,-31,0
1994-07-04,Netherlands,Republic of Ireland,0.3,0.125,1.2,0.5,1.3,0.625,0.0,15,1
1994-07-04,United States,Brazil,0.2,0.7,1.0,1.8,2.6,0.4,0.5,-56,0
1994-07-05,Nigeria,Italy,0.6666666666666666,0.7,2.0,1.2,0.6666666666666666,0.4,0.5,-54,0
1994-07-09,Italy,Spain,0.7,0.5,1.3,2.1,0.5,1.0,0.5,22,1
1994-07-09,Netherlands,Brazil,0.4,0.7,1.2,1.6,1.1,0.4,1.0,-46,0
1994-07-10,Bulgaria,Germany,0.2,0.7,1.1,1.9,1.5,0.9,0.0,-52,1
1994-07-13,Bulgaria,Italy,0.3,0.7,1.2,1.4,1.5,0.6,0.0,-38,0
1994-07-13,Sweden,Brazil,0.2,0.7,1.4,1.5,1.5,0.6,0.5,-35,0
1994-07-16,Sweden,Bulgaria,0.2,0.3,1.4,1.2,1.5,1.3,0.0,15,1
1998-06-10,Brazil,Scotland,0.7,0.3,1.3,1.4,0.4,1.6,0.6666666666666666,53,1
1998-06-12,Saudi Arabia,Denmark,0.5,0.75,1.25,2.5,1.5,1.5,0.5,0,0
1998-06-13,South Korea,Mexico,0.0,0.4,0.9,1.1,2.5,0.9,0.5,-22,0
1998-06-13,Spain,Nigeria,0.4,0.5,1.7,1.75,1.1,1.0,0.5,33,0
1998-06-15,England,Tunisia,0.5,0.3333333333333333,1.5,1.0,0.8,0.6666666666666666,0.5,38,1
1998-06-15,Germany,United States,0.6,0.2,1.5,0.9,1.0,2.0,0.5,59,1
1998-06-15,Romania,Colombia,0.4,0.2,1.6,1.3,1.5,2.0,0.0,7,1
1998-06-16,Brazil,Morocco,0.7,0.1,1.4,0.8,0.5,1.3,0.5,63,1
1998-06-17,Italy,Cameroon,0.5,0.3,1.3,1.2,0.9,2.2,0.0,50,1
1998-06-18,France,Saudi Arabia,0.5,0.4,2.0,1.0,1.2,1.4,0.5,30,1
1998-06-19,Nigeria,Bulgaria,0.6,0.3,2.0,1.0,1.2,1.5,1.0,-19,1
1998-06-20,Netherlands,South Korea,0.3,0.0,1.1,1.0,1.0,2.1,0.5,14,1
1998-06-21,United States,Iran,0.2,0.0,0.8,0.5,1.9,2.25,0.5,11,0
1998-06-22,Colombia,Tunisia,0.2,0.25,1.2,0.75,1.9,1.0,0.5,7,1
1998-06-22,Romania,England,0.5,0.5,1.5,1.4,1.2,0.8,1.0,-24,1
1998-06-23,Brazil,Norway,0.7,0.16666666666666666,1.6,0.8333333333333334,0.5,1.0,0.5,69,0
1998-06-23,Italy,Austria,0.6,0.3,1.5,0.9,0.8,0.9,0.6666666666666666,35,1
1998-06-23,Scotland,Morocco,0.1,0.1,0.8,0.8,1.5,1.3,0.5,10,0
1998-06-24,France,Denmark,0.6,0.6666666666666666,2.1,2.0,0.9,1.1666666666666667,0.5,30,1
1998-06-24,Nigeria,Paraguay,0.6666666666666666,0.2,1.8333333333333333,1.3,1.0,2.0,0.5,-7,0
1998-06-24,Spain,Bulgaria,0.4,0.3,1.8,1.0,1.3,1.4,0.5,14,1
1998-06-25,Germany,Iran,0.6,0.2,1.6,0.8,1.0,2.0,0.5,70,1
1998-06-26,Colombia,England,0.3,0.4,0.9,1.2,1.5,1.0,0.5,-31,0
1998-06-27,Brazil,Chile,0.7,0.0,1.7,0.9,0.6,1.6,0.0,52,1
1998-06-27,Italy,Norway,0.6,0.2857142857142857,1.5,1.0,0.8,1.0,1.0,57,1
1998-06-28,France,Paraguay,0.7,0.3,2.1,1.6,0.7,1.9,1.0,23,1
1998-06-28,Nigeria,Denmark,0.5714285714285714,0.5714285714285714,1.7142857142857142,1.8571428571428572,1.2857142857142858,1.2857142857142858,0.5,0,0
1998-06-29,Germany,Mexico,0.6,0.4,1.7,1.4,1.0,0.9,0.5,40,1
1998-06-29,Netherlands,Serbia,0.4,0.6666666666666666,1.7,1.3333333333333333,1.1,0.6666666666666666,0.5,25,1
1998-06-30,Romania,Croatia,0.5,0.6666666666666666,1.5,1.3333333333333333,1.2,0.6666666666666666,0.5,17,0
1998-07-03,Brazil,Denmark,0.7,0.625,1.9,2.125,0.7,1.25,0.5,69,1
1998-07-04,Germany,Croatia,0.7,0.75,1.8,1.25,1.0,0.5,0.5,73,0
1998-07-04,Netherlands,Argentina,0.5,0.5,1.8,1.8,1.1,1.0,1.0,-27,1
1998-07-08,France,Croatia,0.7,0.8,2.0,1.6,0.6,0.4,0.5,34,1
1998-07-11,Netherlands,Croatia,0.5,0.6666666666666666,1.8,1.5,1.0,0.6666666666666666,0.5,25,0
1998-07-12,France,Brazil,0.7,0.7,1.9,1.9,0.7,0.9,0.5,-39,1
2002-06-01,Germany,Saudi Arabia,0.6,0.2857142857142857,1.7,1.0,1.3,1.8571428571428572,0.5,71,1
2002-06-01,Uruguay,Denmark,0.1,0.5555555555555556,0.5,2.111111111111111,1.7,1.4444444444444444,1.0,28,0
2002-06-02,Argentina,Nigeria,0.5,0.5,1.8,1.625,1.1,1.625,1.0,49,1
2002-06-03,Brazil,Turkey,0.6,0.3333333333333333,1.8,3.3333333333333335,1.2,3.6666666666666665,0.5,77,1
2002-06-03,Croatia,Mexico,0.7142857142857143,0.3,1.5714285714285714,1.4,0.7142857142857143,1.1,0.5,-30,0
2002-06-04,South Korea,Poland,0.0,0.4,0.9,1.2,2.3,1.2,0.5,-11,1
2002-06-05,Russia,Tunisia,0.4,0.16666666666666666,2.3,0.6666666666666666,1.5,1.0,0.5,28,1
2002-06-05,United States,Portugal,0.1,0.6666666666666666,0.6,2.111111111111111,1.7,1.3333333333333333,0.5,8,1
2002-06-06,Cameroon,Saudi Arabia,0.1,0.25,1.0,0.875,2.5,2.625,0.5,7,1
2002-06-07,Argentina,England,0.6,0.5,1.9,1.5,1.0,1.0,0.5,12,0
2002-06-07,Spain,Paraguay,0.4,0.2,2.2,1.2,1.3,1.3,0.0,25,1
2002-06-07,Sweden,Nigeria,0.3,0.4444444444444444,1.8,1.4444444444444444,1.3,1.5555555555555556,0.5,30,1
2002-06-08,Italy,Croatia,0.7,0.625,1.6,1.375,0.6,0.75,0.5,59,0
2002-06-09,Japan,Russia,0.0,0.4,0.75,1.9,1.5,1.5,0.5,-31,1
2002-06-10,Portugal,Poland,0.6,0.4,2.1,1.2,1.5,1.4,1.0,-16,1
2002-06-11,Cameroon,Germany,0.2,0.6,1.1,2.4,2.1,1.3,0.5,-64,0
2002-06-11,Denmark,France,0.5,0.7,2.1,1.9,1.5,0.5,1.0,-32,1
2002-06-11,Saudi Arabia,Republic of Ireland,0.2222222222222222,0.1,0.7777777777777778,0.5,2.4444444444444446,0.8,0.5,-2,0
2002-06-12,South Africa,Spain,0.2,0.5,1.2,2.4,1.6,1.2,0.5,-37,0
2002-06-13,Costa Rica,Brazil,0.5,0.6,1.1666666666666667,2.0,1.1666666666666667,1.1,1.0,-76,0
2002-06-14,Belgium,Russia,0.2,0.4,1.0,1.8,1.1,1.5,0.0,-2,1
2002-06-14,Japan,Tunisia,0.2,0.125,0.8,0.625,1.2,1.125,0.5,-3,1
2002-06-14,Poland,United States,0.3,0.2,0.7,0.9,1.7,1.4,0.5,8,1
2002-06-14,South Korea,Portugal,0.1,0.6,1.0,2.2,1.9,1.4,0.5,5,1
2002-06-15,Denmark,England,0.5,0.4,1.7,1.4,1.4,1.0,0.5,-36,0
2002-06-15,Germany,Paraguay,0.6,0.2,2.3,1.2,1.1,1.4,0.5,63,1
2002-06-16,Sweden,Senegal,0.4,0.3333333333333333,1.9,1.6666666666666667,1.1,1.3333333333333333,0.5,38,0
2002-06-17,Brazil,Belgium,0.7,0.3,2.5,1.3,1.3,1.2,0.5,48,1
2002-06-17,Mexico,United States,0.4,0.2,1.6,0.9,1.2,1.5,0.5,20,0
2002-06-18,Japan,Turkey,0.3333333333333333,0.3333333333333333,1.0,2.5,1.0,2.3333333333333335,0.5,0,0
2002-06-18,South Korea,Italy,0.2,0.5,1.0,1.4,1.6,0.7,0.0,-52,1
2002-06-21,England,Brazil,0.4,0.7,1.4,2.5,0.8,1.2,0.6666666666666666,-35,0
2002-06-21,Germany,United States,0.6,0.3,2.1,1.0,0.9,1.4,1.0,61,1
2002-06-22,Senegal,Turkey,0.5,0.42857142857142855,1.75,2.2857142857142856,1.25,2.0,0.5,-3,0
2002-06-25,South Korea,Germany,0.3,0.7,1.0,2.1,1.4,0.7,1.0,-64,0
2002-06-26,Brazil,Turkey,0.7,0.5,2.4,2.125,1.3,1.75,1.0,77,1
2002-06-29,South Korea,Turkey,0.3,0.4444444444444444,1.0,1.8888888888888888,1.5,1.6666666666666667,0.0,11,0
2002-06-30,Germany,Brazil,0.7,0.8,2.0,2.4,0.7,1.1,0.5,-2,0
2006-06-09,Germany,Costa Rica,0.7,0.42857142857142855,1.8,1.2857142857142858,0.7,1.7142857142857142,0.5,78,1
2006-06-09,Poland,Ecuador,0.3,0.3333333333333333,0.7,0.6666666666666666,1.8,1.3333333333333333,0.5,25,0
2006-06-10,England,Paraguay,0.4,0.2,1.4,1.1,0.9,1.4,1.0,31,1
2006-06-11,Mexico,Iran,0.3,0.16666666666666666,1.4,0.6666666666666666,1.3,2.0,0.5,35,1
2006-06-11,Serbia,Netherlands,0.5,0.5,1.25,1.9,1.0,1.1,1.0,-28,0
2006-06-12,Australia,Japan,0.0,0.2857142857142857,0.0,0.8571428571428571,1.6666666666666667,1.0,0.5,-4,1
2006-06-13,Brazil,Croatia,0.8,0.6,2.2,1.3,1.0,0.8,0.5,77,1
2006-06-14,Germany,Poland,0.7,0.3,2.0,0.7,0.9,2.0,0.5,57,1
2006-06-15,Ecuador,Costa Rica,0.5,0.375,1.0,1.375,1.0,2.0,0.5,-4,1
2006-06-15,Sweden,Paraguay,0.3,0.2,1.5,0.9,1.0,1.3,0.0,23,1
2006-06-16,Argentina,Serbia,0.5,0.4,1.6,1.0,1.0,1.0,0.5,56,1
2006-06-17,Portugal,Iran,0.5,0.14285714285714285,1.7,0.7142857142857143,1.4,2.142857142857143,0.5,6,1
2006-06-18,Brazil,Australia,0.8,0.25,2.0,0.75,0.8,1.5,0.5,84,1
2006-06-19,Spain,Tunisia,0.5,0.1,2.3,0.7,1.1,1.3,0.5,36,1
2006-06-20,Costa Rica,Poland,0.3333333333333333,0.3,1.2222222222222223,0.7,2.111111111111111,1.9,0.5,-21,0
2006-06-20,Germany,Ecuador,0.7,0.6,1.9,1.4,0.8,0.8,0.5,82,1
2006-06-21,Portugal,Mexico,0.5,0.4,1.4,1.5,1.1,1.2,0.5,-29,1
2006-06-22,Japan,Brazil,0.2222222222222222,0.9,0.7777777777777778,2.1,1.1111111111111112,0.7,0.5,-80,0
2006-06-23,Saudi Arabia,Spain,0.1,0.6,0.6,2.5,2.8,1.0,0.5,-35,0
2006-06-23,Switzerland,South Korea,0.2,0.4,0.8,1.2,1.9,0.9,0.5,1,1
2006-06-24,Argentina,Mexico,0.5,0.3,1.9,1.3,0.7,1.3,1.0,19,1
2006-06-24,Germany,Sweden,0.8,0.3,2.2,1.4,0.5,1.0,1.0,43,1
2006-06-25,England,Ecuador,0.5,0.5,1.5,1.1666666666666667,0.7,1.1666666666666667,0.5,47,1
2006-06-25,Portugal,Netherlands,0.6,0.5,1.5,1.6,1.0,0.8,0.5,-20,1
2006-06-26,Italy,Australia,0.5,0.16666666666666666,1.3,0.8333333333333334,0.7,1.6666666666666667,0.5,67,1
2006-06-27,Brazil,Ghana,1.0,0.6666666666666666,2.5,1.3333333333333333,0.5,1.0,0.5,87,1
2006-06-27,Spain,France,0.7,0.4,2.4,0.9,0.7,0.5,0.5,1,0
2006-06-30,Italy,Ukraine,0.5,0.5,1.2,1.25,0.6,1.0,0.5,70,1
2006-07-01,Brazil,France,1.0,0.4,2.6,1.1,0.4,0.6,0.6666666666666666,43,0
2006-07-04,Germany,Italy,0.8,0.5,1.6,1.4,0.5,0.6,0.25,15,0
2006-07-05,Portugal,France,0.5,0.5,1.3,1.2,0.9,0.6,0.5,-32,0
2006-07-08,Germany,Portugal,0.7,0.5,1.4,1.3,0.7,0.9,0.5,73,1
2010-06-12,Argentina,Nigeria,0.4,0.3,1.6,1.1,0.9,1.6,1.0,54,1
2010-06-12,South Korea,Greece,0.4,0.0,1.1,0.0,1.0,3.3333333333333335,0.5,21,1
2010-06-13,Algeria,Slovenia,0.3333333333333333,0.0,1.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.5,3,0
2010-06-13,Germany,Australia,0.7,0.14285714285714285,1.6,0.7142857142857143,0.8,1.5714285714285714,1.0,85,1
2010-06-13,Serbia,Ghana,0.2857142857142857,0.5,1.0,1.0,2.0,1.5,0.5,3,0
2010-06-14,Japan,Cameroon,0.2,0.1,0.8,0.9,1.4,2.2,0.5,-7,1
2010-06-14,Netherlands,Denmark,0.5,0.4,1.6,1.5,0.9,1.7,0.5,23,1
2010-06-15,Brazil,North Korea,0.9,0.25,2.2,1.25,0.5,2.25,0.5,88,1
2010-06-16,Honduras,Chile,0.0,0.0,0.6666666666666666,0.9,1.0,1.8,0.5,-22,0
2010-06-16,South Africa,Uruguay,0.14285714285714285,0.1,1.2857142857142858,0.6,1.7142857142857142,1.1,0.5,-34,0
2010-06-16,Spain,Switzerland,0.7,0.3,2.5,1.0,1.0,1.1,1.0,23,0
2010-06-17,Argentina,South Korea,0.5,0.4,1.5,1.1,0.7,1.0,1.0,41,1
2010-06-17,France,Mexico,0.4,0.3,0.9,1.1,0.5,1.2,0.6666666666666666,6,0
2010-06-17,Greece,Nigeria,0.0,0.3,0.0,1.0,3.0,1.5,0.0,-8,1
2010-06-18,Germany,Serbia,0.7,0.25,1.9,0.875,0.8,1.875,0.0,85,0
2010-06-19,Cameroon,Denmark,0.1,0.4,0.7,1.4,2.0,1.4,0.5,4,0
2010-06-19,Netherlands,Japan,0.5,0.3,1.3,0.9,0.9,1.3,0.5,26,1
2010-06-20,Brazil,Ivory Coast,0.9,0.25,1.9,1.25,0.4,1.5,0.5,89,1
2010-06-21,Chile,Switzerland,0.1,0.4,1.0,1.0,1.7,0.9,1.0,-1,1
2010-06-21,Portugal,North Korea,0.5,0.2,1.1,1.2,0.6,2.2,0.0,15,1
2010-06-21,Spain,Honduras,0.6,0.0,1.9,0.5,1.0,1.0,0.0,46,1
2010-06-22,Greece,Argentina,0.2,0.6,0.4,1.8,2.6,0.6,1.0,-62,0
2010-06-22,Mexico,Uruguay,0.4,0.2,1.2,0.9,1.0,1.1,0.0,5,0
2010-06-22,South Africa,France,0.125,0.4,1.125,0.9,1.875,0.7,1.0,-45,1
2010-06-23,Australia,Serbia,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.8888888888888888,1.7777777777777777,1.6666666666666667,0.5,0,1
2010-06-23,Ghana,Germany,0.5,0.6,1.0,1.8,1.1666666666666667,0.9,0.5,-88,0
2010-06-23,Slovenia,England,0.2,0.4,1.0,1.1,1.8,0.5,0.5,-52,0
2010-06-23,United States,Algeria,0.2,0.25,1.2,0.75,1.6,1.375,0.5,19,1
2010-06-24,Cameroon,Netherlands,0.1,0.6,0.6,1.2,2.0,0.7,0.5,-19,0
2010-06-24,Denmark,Japan,0.4,0.3,1.5,0.9,1.5,1.3,0.5,3,0
2010-06-25,Chile,Spain,0.2,0.6,1.0,1.8,1.6,0.9,0.0,-24,0
2010-06-25,North Korea,Ivory Coast,0.16666666666666666,0.2,1.0,1.2,3.0,1.8,0.5,1,0
2010-06-26,United States,Ghana,0.2,0.42857142857142855,1.0,0.8571428571428571,1.4,1.1428571428571428,1.0,21,0
2010-06-26,Uruguay,South Korea,0.3,0.3,1.0,1.2,1.0,1.5,0.0,16,1
2010-06-27,Argentina,Mexico,0.6,0.3,1.9,1.1,0.6,1.1,1.0,20,1
2010-06-27,Germany,England,0.7,0.5,1.9,1.2,0.7,0.5,0.25,37,1
2010-06-28,Brazil,Chile,0.8,0.2,1.8,1.1,0.4,1.8,0.5,67,1
2010-06-28,Netherlands,Slovakia,0.6,0.3333333333333333,1.2,1.3333333333333333,0.7,1.6666666666666667,0.5,36,1
2010-06-29,Spain,Portugal,0.6,0.5,1.7,1.4,0.9,0.5,0.5,30,1
2010-07-02,Netherlands,Brazil,0.6,0.8,1.2,2.0,0.7,0.4,0.3333333333333333,-56,1
2010-07-03,Argentina,Germany,0.7,0.7,2.2,1.9,0.6,0.6,0.4,-27,0
2010-07-03,Paraguay,Spain,0.3,0.6,0.9,1.5,0.8,0.7,0.5,-27,0
2010-07-06,Uruguay,Netherlands,0.4,0.7,1.2,1.3,0.9,0.7,0.0,4,0
2010-07-07,Germany,Spain,0.7,0.7,2.2,1.5,0.6,0.6,0.3333333333333333,43,0
2010-07-10,Uruguay,Germany,0.3,0.6,1.3,1.9,1.2,0.7,0.6666666666666666,-52,0
2010-07-11,Netherlands,Spain,0.8,0.8,1.5,1.6,0.7,0.6,0.5,-13,0
2014-06-12,Brazil,Croatia,0.7,0.4,1.9,1.1,0.6,0.9,1.0,84,1
2014-06-13,Chile,Australia,0.2,0.2,1.1,0.8,2.0,1.7,0.0,19,1
2014-06-13,Mexico,Cameroon,0.2,0.1,1.0,0.7,1.3,1.9,0.5,29,1
2014-06-13,Spain,Netherlands,0.8,0.7,1.3,1.4,0.6,0.8,0.0,13,0
2014-06-14,Colombia,Greece,0.3,0.16666666666666666,0.9,0.3333333333333333,1.2,2.5,0.5,7,1
2014-06-14,England,Italy,0.4,0.5,1.0,1.6,0.9,0.7,1.0,-21,0
2014-06-14,Ivory Coast,Japan,0.3333333333333333,0.4,1.5,0.9,1.5,1.0,0.5,-8,1
2014-06-14,Uruguay,Costa Rica,0.3,0.3,1.5,1.2,1.3,2.1,0.5,37,0
2014-06-15,France,Honduras,0.4,0.0,1.0,0.3333333333333333,0.7,1.0,0.5,48,1
2014-06-15,Switzerland,Ecuador,0.4,0.42857142857142855,0.9,1.0,0.7,1.1428571428571428,0.5,22,1
2014-06-16,Germany,Portugal,0.6,0.4,2.0,1.3,0.9,0.6,1.0,76,1
2014-06-16,Ghana,United States,0.4444444444444444,0.2,1.0,1.0,1.1111111111111112,1.5,0.5,-20,0
2014-06-17,Belgium,Algeria,0.2,0.2222222222222222,1.2,0.6666666666666666,1.4,1.3333333333333333,0.5,27,1
2014-06-18,Australia,Netherlands,0.2,0.7,0.9,1.7,1.8,0.8,0.5,-33,0
2014-06-18,Cameroon,Croatia,0.1,0.3,0.6,1.1,1.4,1.2,0.5,7,0
2014-06-18,Spain,Chile,0.7,0.3,1.1,1.3,1.0,1.7,0.0,27,0
2014-06-19,Colombia,Ivory Coast,0.3,0.42857142857142855,1.0,1.5714285714285714,1.2,1.4285714285714286,0.5,7,1
2014-06-19,Uruguay,England,0.3,0.4,1.5,1.0,1.4,0.9,0.0,-12,1
2014-06-20,Honduras,Ecuador,0.0,0.375,0.2857142857142857,1.0,1.2857142857142858,1.25,0.5,-1,0
2014-06-20,Italy,Costa Rica,0.5,0.3,1.6,1.4,0.8,2.2,0.5,70,0
2014-06-20,Switzerland,France,0.4,0.5,0.7,1.3,0.7,0.7,0.0,-25,0
2014-06-21,Argentina,Iran,0.7,0.1,2.1,0.6,0.9,1.8,0.5,61,1
2014-06-22,Belgium,Russia,0.2,0.3,1.3,1.6,1.5,1.5,0.25,-1,1
2014-06-22,South Korea,Algeria,0.2,0.2,1.2,0.7,1.7,1.4,0.5,19,0
2014-06-23,Australia,Spain,0.2,0.6,1.1,1.0,1.8,1.2,0.5,-46,0
2014-06-23,Brazil,Cameroon,0.6,0.1,1.9,0.5,0.7,1.7,1.0,77,1
2014-06-23,Croatia,Mexico,0.3,0.3,1.2,1.0,1.2,1.0,0.0,-36,0
2014-06-23,Netherlands,Chile,0.8,0.4,2.0,1.3,1.0,1.4,0.5,14,1
2014-06-24,Greece,Ivory Coast,0.125,0.375,0.25,1.5,2.25,1.5,0.5,0,1
2014-06-24,Italy,Uruguay,0.5,0.4,1.5,1.7,0.8,1.5,0.5,33,0
2014-06-24,Japan,Colombia,0.2,0.4,0.7,1.2,1.2,1.2,0.5,1,0
2014-06-25,Honduras,Switzerland,0.0,0.4,0.375,0.9,1.375,1.0,0.0,-23,0
2014-06-25,Nigeria,Argentina,0.1,0.7,0.7,1.6,1.5,0.9,1.0,-56,0
2014-06-26,Portugal,Ghana,0.2,0.4,1.1,1.2,1.1,1.2,0.5,14,1
2014-06-26,South Korea,Belgium,0.2,0.3,1.4,1.4,2.0,1.4,0.5,-8,0
2014-06-26,United States,Germany,0.2,0.7,1.1,2.5,1.5,0.8,1.0,-70,0
2014-06-28,Colombia,Uruguay,0.5,0.5,1.5,1.5,1.2,1.2,0.0,-34,1
2014-06-29,Netherlands,Mexico,0.9,0.3,2.2,1.0,0.9,1.0,0.0,-6,1
2014-06-30,France,Nigeria,0.5,0.1,1.5,0.8,0.8,1.5,0.5,40,1
2014-06-30,Germany,Algeria,0.7,0.2,2.3,1.0,0.7,1.4,0.0,90,1
2014-07-01,Argentina,Switzerland,0.8,0.5,1.9,1.2,1.1,0.7,1.0,41,1
2014-07-01,Belgium,United States,0.4,0.2,1.3,1.1,1.1,1.5,0.0,7,1
2014-07-04,Brazil,Colombia,0.5,0.6,1.7,1.6,0.8,1.0,0.5,84,1
2014-07-04,France,Germany,0.5,0.7,1.4,2.1,0.7,0.8,0.3333333333333333,-45,0
2014-07-05,Argentina,Belgium,0.8,0.5,1.8,1.5,1.0,1.2,0.5,34,1
2014-07-08,Brazil,Germany,0.6,0.8,1.9,2.2,0.8,0.7,0.0,-2,0
2014-07-12,Brazil,Netherlands,0.5,0.7,1.8,1.9,1.4,0.9,0.5,54,0
2014-07-13,Germany,Argentina,0.8,0.8,2.8,1.7,0.8,0.9,0.3333333333333333,29,1
2018-06-14,Russia,Saudi Arabia,0.3,0.0,1.7,0.5,1.3,2.9,0.5,27,1
2018-06-15,Egypt,Uruguay,0.0,0.5,0.75,1.5,1.5,1.4,0.5,-47,0
2018-06-15,Morocco,Iran,0.2,0.1,1.0,0.6,1.2,1.8,0.5,1,0
2018-06-16,Croatia,Nigeria,0.3,0.1,1.2,0.7,1.3,1.3,0.5,-2,1
2018-06-16,France,Australia,0.4,0.2,1.3,1.1,0.8,2.1,0.5,46,1
2018-06-16,Peru,Denmark,0.2,0.4,1.1,1.5,2.2,1.7,0.5,-1,0
2018-06-17,Costa Rica,Serbia,0.2,0.3,1.1,0.9,1.7,1.7,0.5,5,0
2018-06-17,Germany,Mexico,0.8,0.3,2.5,1.1,0.7,1.2,0.6666666666666666,53,0
2018-06-18,Sweden,South Korea,0.3,0.2,1.2,1.2,1.0,1.8,0.5,15,1
2018-06-18,Tunisia,England,0.0,0.2,0.5,0.8,1.5,1.1,1.0,-50,0
2018-06-19,Colombia,Japan,0.6,0.2,1.6,0.8,0.9,1.5,0.0,1,0
2018-06-19,Poland,Senegal,0.3,0.4,0.6,1.4,1.8,1.2,0.5,26,0
2018-06-19,Russia,Egypt,0.3,0.0,1.8,0.6,1.3,1.4,0.5,36,1
2018-06-20,Iran,Spain,0.2,0.7,0.6,1.5,1.4,1.1,0.5,-47,0
2018-06-20,Portugal,Morocco,0.2,0.2,1.5,1.0,1.5,1.3,0.0,13,1
2018-06-20,Uruguay,Saudi Arabia,0.5,0.0,1.3,0.4,1.4,3.1,0.5,38,1
2018-06-21,Argentina,Croatia,0.6,0.3,1.2,1.2,1.0,1.2,1.0,61,0
2018-06-21,France,Peru,0.4,0.2,1.4,0.9,0.9,1.9,0.5,44,1
2018-06-22,Brazil,Costa Rica,0.4,0.2,1.6,1.0,1.7,1.7,0.5,89,1
2018-06-22,Serbia,Switzerland,0.3,0.4,0.9,1.1,1.7,0.9,0.5,-23,0
2018-06-23,Belgium,Tunisia,0.6,0.0,1.5,0.6,1.0,1.7,0.0,29,1
2018-06-23,Germany,Sweden,0.7,0.4,2.1,1.3,0.8,0.9,1.0,60,1
2018-06-23,South Korea,Mexico,0.1,0.4,1.0,1.1,1.8,1.0,0.0,-22,0
2018-06-24,Poland,Colombia,0.3,0.6,0.7,1.6,2.0,0.9,0.5,13,0
2018-06-25,Russia,Uruguay,0.4,0.5,2.1,1.3,1.2,1.4,0.5,-11,0
2018-06-25,Saudi Arabia,Egypt,0.0,0.0,0.4,0.6666666666666666,3.1,1.6666666666666667,0.5,9,1
2018-06-26,Australia,Peru,0.1,0.1,1.0,0.6,2.1,1.9,0.5,-2,0
2018-06-26,Nigeria,Argentina,0.2,0.5,0.8,0.9,1.2,1.2,0.75,-59,0
2018-06-27,Mexico,Sweden,0.5,0.3,1.2,1.0,0.9,1.1,1.0,7,0
2018-06-27,Serbia,Brazil,0.3,0.4,0.8,1.5,1.7,1.7,0.5,-94,0
2018-06-27,South Korea,Germany,0.1,0.8,1.0,2.3,1.9,0.8,0.5,-75,1
2018-06-28,England,Belgium,0.3,0.7,1.3,1.8,1.1,1.0,0.5,21,0
